ID,Price,Housing Type,Size,Note,Provider Type,Address,Rent Price Info,Listing Date
1059434,1400,Wohnung,30,1 Schlafzimmer,Vermietungsunternehmen,Pappelallee,(Nebenkosten inklusive),14. Aug.
1023758,995,WG-Zimmer,18,1 Mitbewohner(in),Vermietungsunternehmen,Stralauer Allee,(Nebenkosten inklusive),16. Aug.
1481502,991,Wohnung,25,1 Schlafzimmer,Vermietungsunternehmen,Crailsheimer Stra�e,(Nebenkosten inklusive),1. Sept.
1298511,606,WG-Zimmer,8,6  Mitbewohner(innen),Vermietungsunternehmen,Heinrich-Roller-Stra�e,(Nebenkosten inklusive),24. Mai
1160207,2800,Studio,29,Max. 2 Personen,Vermietungsunternehmen,M�hlenstra�e,(Nebenkosten inklusive),24. Mai
1148236,715,WG-Zimmer,13,2  Mitbewohner(innen),Privater Vermieter,Schlo�stra�e,(einige Nebenkosten inklusive),24. Mai
552723,1895,Wohnung,41,2 Schlafzimmer,Vermietungsunternehmen,K�penicker Stra�e,(Nebenkosten inklusive),14. Juni
1197069,1250,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Gustav-M�ller-Stra�e,(Nebenkosten inklusive),4. Aug.
1481503,1007,Wohnung,25,1 Schlafzimmer,Vermietungsunternehmen,Crailsheimer Stra�e,(Nebenkosten inklusive),1. Okt.
1454025,1800,Haus,72,1 Schlafzimmer,Privater Vermieter,L�becker Stra�e,(Nebenkosten inklusive),24. Mai
1344527,1550,Wohnung,45,1 Schlafzimmer,Privater Vermieter,Georg-Klingenberg-Stra�e,(Nebenkosten inklusive),24. Mai
1336548,1800,Wohnung,72,1 Schlafzimmer,Privater Vermieter,L�becker Stra�e,(Nebenkosten inklusive),24. Mai
1466455,1788,Wohnung,59,1 Schlafzimmer,Vermietungsunternehmen,Okerstra�e,(Nebenkosten exklusive),24. Mai
1444077,2369,Wohnung,67,2 Schlafzimmer,Vermietungsunternehmen,Braunschweiger Stra�e,(Nebenkosten inklusive),3. Juni
1477781,720,WG-Zimmer,11,4  Mitbewohner(innen),Vermietungsunternehmen,Petersburger Stra�e,(Nebenkosten inklusive),1. Juli
1036359,740,WG-Zimmer,12,3  Mitbewohner(innen),Vermietungsunternehmen,Wrangelstra�e,(Nebenkosten inklusive),1. Aug.
1487273,747,WG-Zimmer,13,2  Mitbewohner(innen),Vermietungsunternehmen,Wielandstra�e,(Nebenkosten inklusive),19. Aug.
1403331,1200,Wohnung,34,1 Schlafzimmer,Privater Vermieter,Albrechtstra�e,(Nebenkosten inklusive),1. Okt.
1139307,1450,Studio,40,Max. 2 Personen,Vermietungsunternehmen,Frankfurter Allee,(Nebenkosten inklusive),1. Okt.
1519501,1240,Studio,25,Max. 2 Personen,Vermietungsunternehmen,Hallerstra�e,(Nebenkosten inklusive),24. Mai
915308,850,WG-Zimmer,16,2  Mitbewohner(innen),WG,Bismarckstra�e,(Nebenkosten inklusive),1. Juli
1469610,695,WG-Zimmer,13,4  Mitbewohner(innen),Vermietungsunternehmen,Pintschstra�e,(Nebenkosten inklusive),4. Juli
1513212,649,WG-Zimmer,23,1 Mitbewohner(in),Privater Vermieter,Trachtenbrodtstra�e,(Nebenkosten inklusive),15. Juli
1274643,1400,Wohnung,58,1 Schlafzimmer,Privater Vermieter,Romy-Schneider-Stra�e,(Nebenkosten inklusive),1. Okt.
1047677,1590,Studio,22,Max. 2 Personen,Vermietungsunternehmen,Reinickendorfer Stra�e,(Nebenkosten inklusive),1. Juni
1047672,1590,Studio,26,Max. 2 Personen,Vermietungsunternehmen,Reinickendorfer Stra�e,(Nebenkosten inklusive),1. Juni
1047667,1590,Studio,22,Max. 2 Personen,Vermietungsunternehmen,Reinickendorfer Stra�e,(Nebenkosten inklusive),1. Juni
998434,680,WG-Zimmer,18,2  Mitbewohner(innen),Vermietungsunternehmen,Treseburger Ufer,(Nebenkosten inklusive),1. Juni
1226046,1590,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Am Flughafen,(Nebenkosten inklusive),10. Juni
1044021,650,WG-Zimmer,14,5  Mitbewohner(innen),Vermietungsunternehmen,Detmolder Stra�e,(Nebenkosten inklusive),1. Juli
1040337,1290,Wohnung,36,1 Schlafzimmer,Vermietungsunternehmen,Kors�rer Stra�e,(Nebenkosten inklusive),24. Juli
1081684,790,WG-Zimmer,16,3  Mitbewohner(innen),Vermietungsunternehmen,Wrangelstra�e,(Nebenkosten inklusive),1. Sept.
1028258,1200,Studio,25,Max. 2 Personen,Vermietungsunternehmen,Lehrter Stra�e,(Nebenkosten inklusive),1. Sept.
1001284,1700,Wohnung,45,2 Schlafzimmer,Vermietungsunternehmen,Wisbyer Stra�e,(Nebenkosten inklusive),1. Sept.
1001032,1700,Wohnung,45,1 Schlafzimmer,Vermietungsunternehmen,Wisbyer Stra�e,(Nebenkosten inklusive),1. Sept.
1001026,1700,Wohnung,56,2 Schlafzimmer,Vermietungsunternehmen,Wisbyer Stra�e,(Nebenkosten inklusive),1. Sept.
516186,1350,Wohnung,35,1 Schlafzimmer,Vermietungsunternehmen,Mittenwalder Stra�e,(Nebenkosten inklusive),1. Sept.
517332,1350,Wohnung,35,1 Schlafzimmer,Vermietungsunternehmen,Jansastra�e,(Nebenkosten inklusive),1. Okt.
1517708,1100,WG-Zimmer,14,1 Mitbewohner(in),Privater Vermieter,Bornstedter Stra�e,(Nebenkosten inklusive),24. Mai
509580,1250,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Rheinsberger Stra�e,(Nebenkosten inklusive),13. Sept.
1447727,1100,Wohnung,39,1 Schlafzimmer,Privater Vermieter,Prenzlauer Allee,(Nebenkosten inklusive),1. Okt.
1506594,1500,Studio,45,Max. 2 Personen,Privater Vermieter,Charlottenbrunner Stra�e,(Nebenkosten inklusive),24. Mai
1427134,1950,Wohnung,83,1 Schlafzimmer,Privater Vermieter,Schwarzdornweg,(Nebenkosten inklusive),24. Mai
868746,650,WG-Zimmer,12,4  Mitbewohner(innen),Studentenwohnungen,L�bbener Stra�e,(Nebenkosten inklusive),1. Juni
868487,650,WG-Zimmer,12,4  Mitbewohner(innen),Studentenwohnungen,L�bbener Stra�e,(Nebenkosten inklusive),1. Juni
1330731,1950,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,Prinzenallee,(Nebenkosten inklusive),16. Juni
1330603,1950,Wohnung,35,1 Schlafzimmer,Vermietungsunternehmen,Prinzenallee,(Nebenkosten inklusive),30. Juni
1360505,1390,Studio,26,Max. 2 Personen,Vermietungsunternehmen,Darmst�dter Stra�e,(Nebenkosten inklusive),24. Mai
1007252,710,WG-Zimmer,13,3  Mitbewohner(innen),Vermietungsunternehmen,Charlottenstra�e,(Nebenkosten exklusive),24. Mai
1169074,2554,Wohnung,54,1 Schlafzimmer,Vermietungsunternehmen,Am K�llnischen Park,(Nebenkosten exklusive),1. Juli
1098498,620,WG-Zimmer,12,5  Mitbewohner(innen),Vermietungsunternehmen,Holl�nderstra�e,(Nebenkosten inklusive),1. Juli
1357583,2604,Studio,27,Max. 1 Person,Vermietungsunternehmen,Franklinstra�e,(Nebenkosten inklusive),15. Juli
1172335,2100,Wohnung,80,1 Schlafzimmer,Privater Vermieter,Torstra�e,(Nebenkosten inklusive),1. Sept.
1077386,1800,Wohnung,28,1 Schlafzimmer,Vermietungsunternehmen,B�nschstra�e,(Nebenkosten inklusive),24. Mai
987469,1800,Wohnung,64,1 Schlafzimmer,Vermietungsunternehmen,Bleibtreustra�e,(Nebenkosten inklusive),24. Mai
706925,1590,Studio,31,Max. 2 Personen,Vermietungsunternehmen,Holzmarktstra�e,(Nebenkosten inklusive),1. Juni
1455035,970,WG-Zimmer,15,3  Mitbewohner(innen),Vermietungsunternehmen,Boyenstra�e,(Nebenkosten inklusive),4. Juni
1134403,1990,Wohnung,110,2 Schlafzimmer,Privater Vermieter,Florastra�e,(Nebenkosten exklusive),1. Juli
964108,750,WG-Zimmer,17,7  Mitbewohner(innen),Vermietungsunternehmen,Hohenzollerndamm,(Nebenkosten inklusive),16. Aug.
1449035,1800,Wohnung,50,2 Schlafzimmer,Vermietungsunternehmen,Hechelstra�e,(Nebenkosten inklusive),18. Aug.
1515307,1645,Wohnung,58,1 Schlafzimmer,Vermietungsunternehmen,Linienstra�e,(Nebenkosten inklusive),24. Mai
1511703,1350,Studio,40,Max. 3 Personen,Vermietungsunternehmen,Wilhelminenhofstra�e,(Nebenkosten inklusive),24. Mai
1508265,3000,Wohnung,40,1 Schlafzimmer,Vermietungsunternehmen,Behrenstra�e,(Nebenkosten inklusive),24. Mai
1494515,1500,Wohnung,48,1 Schlafzimmer,Vermietungsunternehmen,Paul-Heyse-Stra�e,(Nebenkosten inklusive),1. Aug.
1027484,2295,Wohnung,73,3 Schlafzimmer,Vermietungsunternehmen,Markgrafendamm,(Nebenkosten inklusive),1. Aug.
1197058,1100,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Gustav-M�ller-Stra�e,(Nebenkosten inklusive),27. Aug.
1197059,1100,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Gustav-M�ller-Stra�e,(Nebenkosten inklusive),1. Sept.
1197056,1100,Studio,30,Max. 2 Personen,Vermietungsunternehmen,Gustav-M�ller-Stra�e,(Nebenkosten inklusive),7. Okt.
1506320,2200,Wohnung,28,1 Schlafzimmer,Vermietungsunternehmen,Kurf�rstendamm,(Nebenkosten inklusive),24. Mai
1480757,746,WG-Zimmer,11,3  Mitbewohner(innen),Vermietungsunternehmen,Klara-Franke-Stra�e,(Nebenkosten inklusive),24. Mai
1043981,1050,Studio,33,Max. 2 Personen,Privater Vermieter,Stra�e am Schildhorn,(Nebenkosten inklusive),24. Mai
1339800,2500,Wohnung,75,1 Schlafzimmer,Studentenwohnungen,Reinickendorfer Stra�e,(Nebenkosten inklusive),24. Mai
1230478,1490,Studio,28,Max. 2 Personen,Vermietungsunternehmen,Reinickendorfer Stra�e,(Nebenkosten inklusive),24. Mai
1219297,1490,Studio,28,Max. 1 Person,Vermietungsunternehmen,Reinickendorfer Stra�e,(Nebenkosten inklusive),1. Juni
1248267,879,Studio,33,Max. 1 Person,Privater Vermieter,Seddinpromenade,(einige Nebenkosten inklusive),3. Juni
1450563,665,WG-Zimmer,11,5  Mitbewohner(innen),Vermietungsunternehmen,Sch�nhauser Allee,(Nebenkosten inklusive),7. Aug.
1049691,1800,Wohnung,35,1 Schlafzimmer,Vermietungsunternehmen,Fehmarner Stra�e,(Nebenkosten inklusive),24. Mai
1361959,1100,WG-Zimmer,15,2  Mitbewohner(innen),Vermietungsunternehmen,Martin-Opitz-Stra�e,(Nebenkosten exklusive),1. Juli
1264225,799,WG-Zimmer,20,3  Mitbewohner(innen),Vermietungsunternehmen,Malchower Weg,(Nebenkosten inklusive),1. Juli
1519535,1450,Wohnung,28,1 Schlafzimmer,Vermietungsunternehmen,Gotenstra�e,(Nebenkosten inklusive),4. Aug.
1454345,1450,Wohnung,43,1 Schlafzimmer,Privater Vermieter,Neues Ufer,(Nebenkosten inklusive),1. Sept.
1344779,1600,Studio,34,Max. 2 Personen,Vermietungsunternehmen,Skalitzer Stra�e,(Nebenkosten inklusive),13. Okt.
1481510,1145,Wohnung,30,1 Schlafzimmer,Vermietungsunternehmen,Crailsheimer Stra�e,(Nebenkosten inklusive),1. Nov.
1513956,740,WG-Zimmer,11,3  Mitbewohner(innen),Vermietungsunternehmen,Wilhelmstra�e,(Nebenkosten inklusive),24. Mai
1447664,2400,Wohnung,65,1 Schlafzimmer,Vermietungsunternehmen,Lychener Stra�e,(Nebenkosten inklusive),24. Mai
1369761,1620,Wohnung,50,1 Schlafzimmer,Vermietungsunternehmen,Boxhagener Stra�e,(Nebenkosten inklusive),24. Mai
1074424,2300,Wohnung,80,2 Schlafzimmer,Vermietungsunternehmen,Johann-Georg-Stra�e,(Nebenkosten inklusive),24. Mai
1476358,999,WG-Zimmer,20,3  Mitbewohner(innen),Privater Vermieter,Schivelbeiner Stra�e,(Nebenkosten inklusive),24. Mai
1476357,999,WG-Zimmer,20,3  Mitbewohner(innen),Privater Vermieter,Schivelbeiner Stra�e,(Nebenkosten inklusive),24. Mai
1476356,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Schivelbeiner Stra�e,(Nebenkosten inklusive),24. Mai
1476355,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Schivelbeiner Stra�e,(Nebenkosten inklusive),24. Mai
1476354,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Schivelbeiner Stra�e,(Nebenkosten inklusive),24. Mai
1473854,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Revaler Stra�e,(Nebenkosten inklusive),24. Mai
1473853,999,WG-Zimmer,15,3  Mitbewohner(innen),Privater Vermieter,Revaler Stra�e,(Nebenkosten inklusive),24. Mai
1473852,999,WG-Zimmer,20,3  Mitbewohner(innen),Privater Vermieter,Revaler Stra�e,(Nebenkosten inklusive),24. Mai
1275363,1950,Wohnung,50,1 Schlafzimmer,Privater Vermieter,Rungestra�e,(Nebenkosten inklusive),1. Juni
1208386,2554,Studio,74,Max. 2 Personen,Vermietungsunternehmen,Kurf�rstenstra�e,(Nebenkosten exklusive),1. Juni
1362811,2090,Studio,29,Max. 1 Person,Vermietungsunternehmen,Pankstra�e,(Nebenkosten inklusive),10. Juni
1159479,2317,Wohnung,50,1 Schlafzimmer,Vermietungsunternehmen,K�penicker Stra�e,(Nebenkosten exklusive),1. Aug.
1247309,2257,Wohnung,63,1 Schlafzimmer,Vermietungsunternehmen,Eylauer Stra�e,(Nebenkosten exklusive),4. Aug.
998486,690,WG-Zimmer,9,2  Mitbewohner(innen),Vermietungsunternehmen,Bismarckstra�e,(Nebenkosten exklusive),16. Juli
1255977,1499,Wohnung,32,1 Schlafzimmer,Privater Vermieter,Koloniestra�e,(Nebenkosten inklusive),12. Aug.
692540,710,WG-Zimmer,15,4  Mitbewohner(innen),Vermietungsunternehmen,Alt-Friedrichsfelde,(Nebenkosten inklusive),16. Aug.
1514686,1100,WG-Zimmer,25,2  Mitbewohner(innen),Vermietungsunternehmen,Mittenwalder Stra�e,(Nebenkosten inklusive),24. Mai
1270236,2158,Studio,42,Max. 3 Personen,Vermietungsunternehmen,Stargarder Stra�e,(Nebenkosten exklusive),1. Sept.
1468194,2190,Wohnung,66,1 Schlafzimmer,Privater Vermieter,Bossestra�e,(Nebenkosten inklusive),1. Juli
1143924,2554,Wohnung,49,1 Schlafzimmer,Vermietungsunternehmen,Am K�llnischen Park,(Nebenkosten exklusive),6. Okt.
1097244,2995,Wohnung,152,4 Schlafzimmer,Vermietungsunternehmen,Bismarckstra�e,(Nebenkosten inklusive),24. Mai
1150935,2495,Wohnung,55,1 Schlafzimmer,Vermietungsunternehmen,Am K�llnischen Park,(Nebenkosten exklusive),1. Aug.
1512302,450,Mehrbettzimmer,70,5  Mitbewohner(innen),Vermietungsunternehmen,Kantstra�e,(Nebenkosten inklusive),24. Mai
1130772,1562,Studio,30,Max. 1 Person,Vermietungsunternehmen,Stra�burger Stra�e,(Nebenkosten inklusive),24. Juni
1357587,2294,Studio,22,Max. 1 Person,Vermietungsunternehmen,Franklinstra�e,(Nebenkosten inklusive),15. Juli
870676,375,Mehrbettzimmer,13,4  Mitbewohner(innen),Studentenwohnungen,Stubenrauchstra�e,(Nebenkosten inklusive),24. Mai
1000123,1950,Studio,40,Max. 2 Personen,Vermietungsunternehmen,Oderberger Stra�e,(Nebenkosten inklusive),4. Juni
1170976,2554,Wohnung,54,1 Schlafzimmer,Vermietungsunternehmen,Voltairestra�e,(Nebenkosten exklusive),2. Okt.
1306137,3030,Wohnung,107,2 Schlafzimmer,Vermietungsunternehmen,Z�hringerstra�e,(Nebenkosten exklusive),24. Mai
1412494,1300,Wohnung,64,1 Schlafzimmer,Vermietungsunternehmen,Metzer Stra�e,(Nebenkosten exklusive),24. Mai
1331393,3200,Wohnung,70,4 Schlafzimmer,Vermietungsunternehmen,Schonensche Stra�e,(Nebenkosten inklusive),16. Juni
1515666,399,Mehrbettzimmer,12,4  Mitbewohner(innen),Vermietungsunternehmen,L�bbener Stra�e,(Nebenkosten inklusive),24. Mai
1213516,4396,Wohnung,111,2 Schlafzimmer,Vermietungsunternehmen,Genthiner Stra�e,(Nebenkosten exklusive),27. Mai
1214907,3237,Wohnung,77,2 Schlafzimmer,Vermietungsunternehmen,Markgrafendamm,(Nebenkosten exklusive),1. Nov.
1255097,580,WG-Zimmer,10,2  Mitbewohner(innen),Vermietungsunternehmen,Borkzeile,(Nebenkosten inklusive),24. Mai
1288468,2139,Studio,45,Max. 3 Personen,Vermietungsunternehmen,Kuno-Fischer-Stra�e,(Nebenkosten exklusive),1. Okt.
1426338,2974,Studio,19,Max. 2 Personen,Vermietungsunternehmen,Albrecht-Achilles-Stra�e,(Nebenkosten inklusive),24. Mai
1300909,3717,Wohnung,107,3 Schlafzimmer,Vermietungsunternehmen,Simon-Dach-Stra�e,(Nebenkosten exklusive),21. Sept.
1017595,1699,Wohnung,52,1 Schlafzimmer,Privater Vermieter,Am Dorfanger,(Nebenkosten inklusive),1. Sept.
1236068,5300,Wohnung,60,2 Schlafzimmer,Vermietungsunternehmen,Stresemannstra�e,(Nebenkosten inklusive),24. Mai
1360946,1038,WG-Zimmer,23,,Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),2. Juli
1412788,2900,Wohnung,80,2 Schlafzimmer,Vermietungsunternehmen,Chausseestra�e,(Nebenkosten inklusive),22. Juli
1481516,1168,Wohnung,29,1 Schlafzimmer,Vermietungsunternehmen,Crailsheimer Stra�e,(Nebenkosten inklusive),23. Juli
1360952,1038,WG-Zimmer,25,,Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),1. Aug.
1470189,836,WG-Zimmer,12,2  Mitbewohner(innen),Vermietungsunternehmen,M�llerstra�e,(Nebenkosten inklusive),4. Aug.
1135635,2900,Wohnung,85,2 Schlafzimmer,Vermietungsunternehmen,Borsigstra�e,(Nebenkosten inklusive),8. Aug.
1344545,1038,WG-Zimmer,23,1 Mitbewohner(in),Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),12. Aug.
1152670,1400,Wohnung,32,1 Schlafzimmer,Vermietungsunternehmen,L�bbener Stra�e,(Nebenkosten inklusive),1. Okt.
1339681,2600,Wohnung,85,3 Schlafzimmer,Vermietungsunternehmen,Linienstra�e,(Nebenkosten inklusive),24. Mai
1283298,1100,WG-Zimmer,24,,Vermietungsunternehmen,Bredowstra�e,(Nebenkosten exklusive),24. Mai
1379960,1700,Wohnung,64,2 Schlafzimmer,Privater Vermieter,Edinburger Stra�e,(Nebenkosten inklusive),1. Aug.
1458970,950,WG-Zimmer,16,3  Mitbewohner(innen),Vermietungsunternehmen,Klara-Franke-Stra�e,(Nebenkosten inklusive),4. Okt.
1509980,1495,Wohnung,75,1 Schlafzimmer,Vermietungsunternehmen,Flughafenstra�e,(Nebenkosten inklusive),24. Mai
1018156,1315,WG-Zimmer,24,5  Mitbewohner(innen),Vermietungsunternehmen,Bismarckstra�e,(Nebenkosten inklusive),24. Mai
991766,1210,Studio,28,Max. 1 Person,Vermietungsunternehmen,Beusselstra�e,(Nebenkosten inklusive),30. Juni
971975,780,WG-Zimmer,21,6  Mitbewohner(innen),Vermietungsunternehmen,Ritterlandweg,(Nebenkosten inklusive),1. Juli
1512861,985,WG-Zimmer,22,1 Mitbewohner(in),Vermietungsunternehmen,Waldstra�e,(Nebenkosten inklusive),4. Juli
1223449,1790,Wohnung,54,1 Schlafzimmer,Vermietungsunternehmen,Immanuelkirchstra�e,(Nebenkosten inklusive),12. Juli
1214619,700,WG-Zimmer,19,1 Mitbewohner(in),Privater Vermieter,Falkenberger Stra�e,(Nebenkosten inklusive),1. Aug.
1397102,1245,Wohnung,32,1 Schlafzimmer,Privater Vermieter,Danziger Stra�e,(Nebenkosten inklusive),1. Sept.
1500738,2200,Wohnung,52,1 Schlafzimmer,Privater Vermieter,Erich-Nehlhans-Stra�e,(Nebenkosten inklusive),24. Mai
1518557,1800,Wohnung,65,1 Schlafzimmer,Privater Vermieter,Singerstra�e,(Nebenkosten inklusive),27. Mai
1192835,1550,Wohnung,45,1 Schlafzimmer,Vermietungsunternehmen,Prenzlauer Allee,(Nebenkosten inklusive),1. Aug.
1043680,2200,Wohnung,65,2 Schlafzimmer,Vermietungsunternehmen,Buchholzer Stra�e,(Nebenkosten inklusive),1. Aug.
1512781,875,WG-Zimmer,11,1 Mitbewohner(in),Vermietungsunternehmen,Archibaldweg,(Nebenkosten inklusive),4. Juli
1123700,1550,Wohnung,42,1 Schlafzimmer,Vermietungsunternehmen,Nansenstra�e,(Nebenkosten inklusive),1. Sept.
492419,1550,Wohnung,42,1 Schlafzimmer,Vermietungsunternehmen,Greifenhagener Stra�e,(Nebenkosten inklusive),1. Sept.
1086894,1550,Wohnung,42,1 Schlafzimmer,Vermietungsunternehmen,Goethestra�e,(Nebenkosten inklusive),1. Okt.
1360957,1128,WG-Zimmer,27,,Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),24. Mai
1360956,1128,WG-Zimmer,31,,Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),24. Mai
1360954,1128,WG-Zimmer,27,,Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),24. Mai
1352067,1128,WG-Zimmer,32,,Vermietungsunternehmen,Paul-Robeson-Stra�e,(Nebenkosten exklusive),24. Mai
1355472,950,WG-Zimmer,15,3  Mitbewohner(innen),Vermietungsunternehmen,Skalitzer Stra�e,(Nebenkosten inklusive),1. Aug.
1400020,990,WG-Zimmer,23,2  Mitbewohner(innen),Privater Vermieter,Yorckstra�e,(Nebenkosten inklusive),1. Sept.
1223371,1350,Wohnung,27,1 Schlafzimmer,Vermietungsunternehmen,K�penicker Stra�e,(Nebenkosten inklusive),9. Okt.
1496798,845,WG-Zimmer,16,3  Mitbewohner(innen),Vermietungsunternehmen,Klara-Franke-Stra�e,(Nebenkosten inklusive),24. Mai
1495380,845,WG-Zimmer,16,3  Mitbewohner(innen),Vermietungsunternehmen,Klara-Franke-Stra�e,(Nebenkosten inklusive),24. Mai
1460385,717,WG-Zimmer,13,3  Mitbewohner(innen),Vermietungsunternehmen,M�llerstra�e,(Nebenkosten inklusive),19. Juli
1295927,1663,Studio,44,Max. 2 Personen,Vermietungsunternehmen,Stargarder Stra�e,(Nebenkosten exklusive),30. Aug.
1489888,1550,Wohnung,55,1 Schlafzimmer,Privater Vermieter,Frankfurter Allee,(Nebenkosten inklusive),1. Sept.
1513957,820,WG-Zimmer,16,3  Mitbewohner(innen),Vermietungsunternehmen,Wilhelmstra�e,(Nebenkosten inklusive),24. Mai
1508123,1990,Wohnung,102,3 Schlafzimmer,Vermietungsunternehmen,Friedrichshagener Stra�e,(Nebenkosten inklusive),24. Mai
1506305,3190,Studio,35,Max. 2 Personen,Vermietungsunternehmen,Kurf�rstendamm,(Nebenkosten inklusive),24. Mai
1482955,1790,Wohnung,89,1 Schlafzimmer,Privater Vermieter,Baseler Stra�e,(Nebenkosten inklusive),24. Mai
1238531,3700,Wohnung,130,2 Schlafzimmer,Vermietungsunternehmen,Krausnickstra�e,(Nebenkosten inklusive),24. Mai
1047051,3700,Wohnung,130,2 Schlafzimmer,Vermietungsunternehmen,Krausnickstra�e,(Nebenkosten inklusive),24. Mai
1046789,3700,Wohnung,140,1 Schlafzimmer,Vermietungsunternehmen,Krausnickstra�e,(Nebenkosten inklusive),24. Mai
745855,1490,Studio,26,Max. 2 Personen,Vermietungsunternehmen,Br�derstra�e,(Nebenkosten inklusive),1. Juni
1473652,895,WG-Zimmer,16,3  Mitbewohner(innen),Vermietungsunternehmen,Klara-Franke-Stra�e,(Nebenkosten inklusive),19. Juli
1468996,1400,Wohnung,71,1 Schlafzimmer,Privater Vermieter,Winterthurstra�e,(einige Nebenkosten inklusive),1. Aug.
490866,1450,Wohnung,42,1 Schlafzimmer,Privater Vermieter,Z�hringerstra�e,(Nebenkosten inklusive),1. Aug.
1475582,2800,Wohnung,77,2 Schlafzimmer,Vermietungsunternehmen,Klopstockstra�e,(Nebenkosten inklusive),3. Aug.
1518685,690,WG-Zimmer,12,4  Mitbewohner(innen),Vermietungsunternehmen,Alt-Moabit,(Nebenkosten inklusive),4. Aug.
1312506,1980,Wohnung,54,2 Schlafzimmer,Vermietungsunternehmen,Weisestra�e,(Nebenkosten inklusive),15. Aug.
1032478,790,WG-Zimmer,16,7  Mitbewohner(innen),Vermietungsunternehmen,Br�ckenstra�e,(Nebenkosten inklusive),1. Sept.
1495636,1300,Studio,40,Max. 2 Personen,Vermietungsunternehmen,Mehringplatz,(Nebenkosten inklusive),1. Nov.
1352160,3800,Wohnung,85,1 Schlafzimmer,Privater Vermieter,Zehdenicker Stra�e,(Nebenkosten inklusive),24. Mai
1461216,690,WG-Zimmer,9,2  Mitbewohner(innen),Vermietungsunternehmen,Ratiborstra�e,(Nebenkosten inklusive),4. Juli
1512391,870,WG-Zimmer,14,3  Mitbewohner(innen),Vermietungsunternehmen,Boyenstra�e,(Nebenkosten inklusive),4. Juli
1484071,1399,Wohnung,50,1 Schlafzimmer,Vermietungsunternehmen,Romain-Rolland-Stra�e,(Nebenkosten inklusive),1. Aug.
1185359,1800,Wohnung,55,1 Schlafzimmer,Vermietungsunternehmen,Erich-Weinert-Stra�e,(Nebenkosten inklusive),1. Sept.
1273568,1400,Wohnung,58,1 Schlafzimmer,Privater Vermieter,Romy-Schneider-Stra�e,(Nebenkosten inklusive),1. Okt.
1479798,1240,Studio,32,Max. 2 Personen,Vermietungsunternehmen,Residenzstra�e,(Nebenkosten inklusive),14. Nov.
1219174,375,Mehrbettzimmer,21,7  Mitbewohner(innen),Studentenwohnungen,Wilsnacker Stra�e,(Nebenkosten inklusive),24. Mai
1287804,2500,Wohnung,85,1 Schlafzimmer,Privater Vermieter,Cantianstra�e,(Nebenkosten inklusive),16. Sept.
1491634,1350,Studio,25,Max. 2 Personen,Vermietungsunternehmen,Markgrafendamm,(Nebenkosten inklusive),7. Okt.
1495643,1290,Studio,25,Max. 2 Personen,Vermietungsunternehmen,Pariser Stra�e,(Nebenkosten inklusive),1. Nov.
987104,1850,Wohnung,65,1 Schlafzimmer,Vermietungsunternehmen,Pettenkoferstra�e,(Nebenkosten inklusive),1. Nov.
985660,1700,Wohnung,65,2 Schlafzimmer,Vermietungsunternehmen,Hobrechtstra�e,(Nebenkosten inklusive),1. Nov.
1513510,900,WG-Zimmer,18,1 Mitbewohner(in),Vermietungsunternehmen,Otto-Suhr-Allee,(Nebenkosten inklusive),24. Mai
1385644,2120,Wohnung,59,1 Schlafzimmer,Vermietungsunternehmen,Schl�terstra�e,(Nebenkosten inklusive),24. Mai
1079174,690,WG-Zimmer,18,2  Mitbewohner(innen),Privater Vermieter,Zanderstra�e,(Nebenkosten inklusive),24. Mai
1034172,2500,Wohnung,80,1 Schlafzimmer,Vermietungsunternehmen,Torstra�e,(Nebenkosten inklusive),31. Aug.
578044,660,WG-Zimmer,11,3  Mitbewohner(innen),Vermietungsunternehmen,Koloniestra�e,(Nebenkosten inklusive),1. Sept.
1517881,1500,Wohnung,54,1 Schlafzimmer,Privater Vermieter,D�sseldorfer Stra�e,(Nebenkosten inklusive),24. Mai
1386546,1600,Wohnung,59,1 Schlafzimmer,Privater Vermieter,L�becker Stra�e,(Nebenkosten inklusive),24. Mai
1228763,2150,Wohnung,78,2 Schlafzimmer,Vermietungsunternehmen,Grunewaldstra�e,(Nebenkosten inklusive),24. Mai
